H1-O1 	 8.234386129175682 
H1-O2 	 5.85140399702987 
H1-O3 	 3.186609655756396 
H2-O1 	 -3.004745518813149 
H2-O2 	 -3.27332201530909 
H2-O3 	 6.507304559365651 
H3-O1 	 -5.857206977373767 
H3-O2 	 5.844888790922058 
H3-O3 	 -3.5409128280488726 
H4-O1 	 1.9832419808531667 
H4-O2 	 -7.070651082531841 
H4-O3 	 -5.047399439085702 
I1-H1 	 5.251723765143022 
I1-H2 	 1.8387272134933679 
I1-H3 	 -0.1687330560083837 
I1-H4 	 -2.2048686358066614 
I2-H1 	 -4.3655621695826134 
I2-H2 	 -0.1631122032704426 
I2-H3 	 0.888485638959765 
I2-H4 	 -0.5854873699308893 
I3-H1 	 1.6773034155553788 
I3-H2 	 3.045057242025482 
I3-H3 	 -1.813098827795321 
I3-H4 	 -0.08103207674172237 
I4-H1 	 -3.6318041252542566 
I4-H2 	 2.1524817985680778 
I4-H3 	 1.8327745877962347 
I4-H4 	 0.1288503262485212 
I5-H1 	 -2.260490288081897 
I5-H2 	 -4.129779122766684 
I5-H3 	 4.536447844818162 
I5-H4 	 1.1403594918586357 
I6-H1 	 0.661817673846558 
I6-H2 	 -2.4248581265383553 
I6-H3 	 -3.783046339915508 
I6-H4 	 5.164582881130197 
I7-H1 	 1.1118313241980522 
I7-H2 	 -2.6517469149396993 
I7-H3 	 1.5023213197587517 
I7-H4 	 0.1782692331088905 
