H1-O1 	 -9.26553170634926 
H1-O2 	 11.10639711551272 
H1-O3 	 13.950462214665064 
H1-O4 	 7.95705744177123 
H2-O1 	 6.697425827102905 
H2-O2 	 -11.153284955719789 
H2-O3 	 3.1320615630933726 
H2-O4 	 -8.560604912313211 
H3-O1 	 8.315731729623007 
H3-O2 	 -9.485144611911267 
H3-O3 	 -4.803470123854967 
H3-O4 	 11.178289072811149 
H4-O1 	 -6.746348998178737 
H4-O2 	 5.4841160228824 
H4-O3 	 -15.562036465707513 
H4-O4 	 -9.119300880677931 
H5-O1 	 -13.138142769815262 
H5-O2 	 -1.6978018628538483 
H5-O3 	 4.5168088230426875 
H5-O4 	 1.5526080557617794 
H6-O1 	 9.075873095387482 
H6-O2 	 16.12346984421727 
H6-O3 	 9.938432727507498 
H6-O4 	 7.422189857456939 
I1-H1 	 4.073731033052075 
I1-H2 	 1.9554626785437605 
I1-H3 	 -5.600858707447327 
I1-H4 	 -8.656715540079112 
I1-H5 	 2.4311868785067303 
I1-H6 	 -7.433946975659797 
I2-H1 	 -10.714655551398657 
I2-H2 	 0.5813113229032429 
I2-H3 	 -1.8317524802214695 
I2-H4 	 -4.584683053826709 
I2-H5 	 3.7537697488826516 
I2-H6 	 -3.6301437646981807 
I3-H1 	 7.45234033703316 
I3-H2 	 -7.076674342166926 
I3-H3 	 3.4143006512437584 
I3-H4 	 4.544658401847398 
I3-H5 	 -2.4391630481681377 
I3-H6 	 -2.875831255828368 
I4-H1 	 -3.2311964022537065 
I4-H2 	 0.2897509118494421 
I4-H3 	 10.469599651630759 
I4-H4 	 4.695297318101249 
I4-H5 	 -0.4732295319612136 
I4-H6 	 -2.002201054726767 
I5-H1 	 -1.881005962082431 
I5-H2 	 6.166861772246102 
I5-H3 	 -8.372725312290163 
I5-H4 	 1.5039373203486157 
I5-H5 	 -1.8869610253350901 
I5-H6 	 8.200383083657123 
I6-H1 	 -2.6219578583425096 
I6-H2 	 3.919048027104038 
I6-H3 	 -3.6279397552871213 
I6-H4 	 7.467797120053504 
I6-H5 	 -8.024787822889477 
I6-H6 	 1.9838527715859686 
I7-H1 	 2.3101435757923743 
I7-H2 	 -1.5329810382416509 
I7-H3 	 -0.815436602599929 
I7-H4 	 -4.56405139530075 
I7-H5 	 -0.08032310738439018 
I7-H6 	 1.7909713441493942 
