H1-O1 	 12.851323818613842 
H1-O2 	 9.508374430635877 
H1-O3 	 4.2076648085979445 
H2-O1 	 -4.697882020139604 
H2-O2 	 -5.425096632789897 
H2-O3 	 10.209496911275979 
H3-O1 	 -7.721600804559396 
H3-O2 	 8.506713443787575 
H3-O3 	 -5.157236007927457 
H4-O1 	 1.9709318978834587 
H4-O2 	 -10.850532601027481 
H4-O3 	 -7.677548121168906 
I1-H1 	 6.988314369614624 
I1-H2 	 2.5503304580814516 
I1-H3 	 -0.10522365895703953 
I1-H4 	 -2.942706929045394 
I2-H1 	 -5.261903034761294 
I2-H2 	 -0.6122143696580855 
I2-H3 	 1.1796801708512727 
I2-H4 	 -0.7469347906750702 
I3-H1 	 1.7699997418100044 
I3-H2 	 4.1226934526504895 
I3-H3 	 -2.0858635154620377 
I3-H4 	 -0.01069739016882914 
I4-H1 	 -5.473444725852282 
I4-H2 	 3.0362176994641596 
I4-H3 	 1.856403661820277 
I4-H4 	 0.40770438847219276 
I5-H1 	 -2.6397804068442285 
I5-H2 	 -5.7550310882183435 
I5-H3 	 5.598627735110237 
I5-H4 	 1.6233713372193022 
I6-H1 	 1.221662779351215 
I6-H2 	 -3.1862374053789404 
I6-H3 	 -4.7427632210021295 
I6-H4 	 6.226764877259446 
I7-H1 	 1.717633882396031 
I7-H2 	 -3.585521033767368 
I7-H3 	 2.039012863207379 
I7-H4 	 0.10466350847214582 
